CacheSize,BlockSize,Associativity,WriteAlloc,WritePolicy,Replacement,LoadMisses,StoreMisses,TotalCycles,Command
4096,8,32,write-allocate,write-through,fifo,1507,4534,25097083,./csim 4096 8 32 write-allocate write-through fifo < gcc.trace
2048,8,32,write-allocate,write-through,fifo,1508,4534,25097883,./csim 2048 8 32 write-allocate write-through fifo < gcc.trace
1024,8,32,write-allocate,write-through,lru,1506,4537,25098683,./csim 1024 8 32 write-allocate write-through lru < gcc.trace
256,2,4,write-allocate,write-through,lru,17108,31254,25100483,./csim 256 2 4 write-allocate write-through lru < gcc.trace
512,16,32,write-allocate,write-through,fifo,1511,4535,25101083,./csim 512 16 32 write-allocate write-through fifo < gcc.trace
4096,4,32,write-allocate,write-through,fifo,1512,4535,25101883,./csim 4096 4 32 write-allocate write-through fifo < gcc.trace
1024,8,32,write-allocate,write-through,fifo,1511,4538,25103483,./csim 1024 8 32 write-allocate write-through fifo < gcc.trace
2048,4,32,write-allocate,write-through,lru,1521,4538,25111483,./csim 2048 4 32 write-allocate write-through lru < gcc.trace
1024,2,16,write-allocate,write-through,lru,3092,9045,25119083,./csim 1024 2 16 write-allocate write-through lru < gcc.trace
4096,2,32,write-allocate,write-through,lru,1535,4544,25127483,./csim 4096 2 32 write-allocate write-through lru < gcc.trace
2048,4,32,write-allocate,write-through,fifo,1550,4542,25137883,./csim 2048 4 32 write-allocate write-through fifo < gcc.trace
4096,2,32,write-allocate,write-through,fifo,1562,4549,25153083,./csim 4096 2 32 write-allocate write-through fifo < gcc.trace
512,8,32,write-allocate,write-through,lru,1602,4547,25183483,./csim 512 8 32 write-allocate write-through lru < gcc.trace
256,8,16,write-allocate,write-through,fifo,3269,9069,25199483,./csim 256 8 16 write-allocate write-through fifo < gcc.trace
1024,4,32,write-allocate,write-through,lru,1626,4551,25205883,./csim 1024 4 32 write-allocate write-through lru < gcc.trace
512,2,8,write-allocate,write-through,lru,6302,18411,25206883,./csim 512 2 8 write-allocate write-through lru < gcc.trace
32,8,4,write-allocate,write-through,lru,16994,32441,25207783,./csim 32 8 4 write-allocate write-through lru < gcc.trace
512,4,16,write-allocate,write-through,fifo,3321,9120,25240683,./csim 512 4 16 write-allocate write-through fifo < gcc.trace
128,8,16,write-allocate,write-through,lru,3289,9208,25263083,./csim 128 8 16 write-allocate write-through lru < gcc.trace
2048,2,32,write-allocate,write-through,lru,1693,4576,25279483,./csim 2048 2 32 write-allocate write-through lru < gcc.trace
1024,2,16,write-allocate,write-through,fifo,3419,9139,25287483,./csim 1024 2 16 write-allocate write-through fifo < gcc.trace
512,8,32,write-allocate,write-through,fifo,1709,4573,25289883,./csim 512 8 32 write-allocate write-through fifo < gcc.trace
1024,4,32,write-allocate,write-through,fifo,1731,4570,25305083,./csim 1024 4 32 write-allocate write-through fifo < gcc.trace
4096,1,16,write-allocate,write-through,fifo,3550,9060,25308283,./csim 4096 1 16 write-allocate write-through fifo < gcc.trace
4096,1,16,write-allocate,write-through,lru,3550,9060,25308283,./csim 4096 1 16 write-allocate write-through lru < gcc.trace
256,4,16,write-allocate,write-through,lru,3399,9236,25318283,./csim 256 4 16 write-allocate write-through lru < gcc.trace
32,4,8,no-write-allocate,write-through,fifo,25532,45915,25324768,./csim 32 4 8 no-write-allocate write-through fifo < gcc.trace
128,8,8,write-allocate,write-through,fifo,6673,18636,25326083,./csim 128 8 8 write-allocate write-through fifo < gcc.trace
32,2,8,write-allocate,write-back,fifo,48112,32284,25328483,./csim 32 2 8 write-allocate write-back fifo < gcc.trace
256,8,32,write-allocate,write-through,lru,1762,4581,25338683,./csim 256 8 32 write-allocate write-through lru < gcc.trace
64,4,4,write-allocate,write-through,lru,18096,32688,25342683,./csim 64 4 4 write-allocate write-through lru < gcc.trace
256,4,8,write-allocate,write-through,fifo,6788,18674,25356683,./csim 256 4 8 write-allocate write-through fifo < gcc.trace
2048,2,32,write-allocate,write-through,fifo,1782,4587,25359483,./csim 2048 2 32 write-allocate write-through fifo < gcc.trace
512,4,32,write-allocate,write-through,lru,1794,4582,25365083,./csim 512 4 32 write-allocate write-through lru < gcc.trace
1024,1,4,write-allocate,write-through,fifo,19511,31612,25376583,./csim 1024 1 4 write-allocate write-through fifo < gcc.trace
1024,1,4,write-allocate,write-through,lru,19511,31612,25376583,./csim 1024 1 4 write-allocate write-through lru < gcc.trace
256,2,4,write-allocate,write-through,fifo,19404,32304,25435083,./csim 256 2 4 write-allocate write-through fifo < gcc.trace
512,1,16,no-write-allocate,write-through,fifo,13025,36689,25437594,./csim 512 1 16 no-write-allocate write-through fifo < gcc.trace
512,1,16,no-write-allocate,write-through,lru,13025,36689,25437594,./csim 512 1 16 no-write-allocate write-through lru < gcc.trace
64,8,8,write-allocate,write-through,lru,7131,18740,25438483,./csim 64 8 8 write-allocate write-through lru < gcc.trace
1024,2,32,write-allocate,write-through,lru,1864,4608,25441883,./csim 1024 2 32 write-allocate write-through lru < gcc.trace
2048,1,8,write-allocate,write-through,fifo,7290,18758,25473883,./csim 2048 1 8 write-allocate write-through fifo < gcc.trace
2048,1,8,write-allocate,write-through,lru,7290,18758,25473883,./csim 2048 1 8 write-allocate write-through lru < gcc.trace
128,4,8,write-allocate,write-through,lru,7302,18801,25484883,./csim 128 4 8 write-allocate write-through lru < gcc.trace
512,2,8,write-allocate,write-through,fifo,7269,18920,25502083,./csim 512 2 8 write-allocate write-through fifo < gcc.trace
256,8,32,write-allocate,write-through,fifo,1937,4614,25505083,./csim 256 8 32 write-allocate write-through fifo < gcc.trace
512,2,16,write-allocate,write-through,lru,3744,9362,25506683,./csim 512 2 16 write-allocate write-through lru < gcc.trace
512,4,32,write-allocate,write-through,fifo,1957,4620,25525883,./csim 512 4 32 write-allocate write-through fifo < gcc.trace
1024,2,32,write-allocate,write-through,fifo,2017,4645,25593883,./csim 1024 2 32 write-allocate write-through fifo < gcc.trace
128,8,16,write-allocate,write-through,fifo,3948,9396,25601883,./csim 128 8 16 write-allocate write-through fifo < gcc.trace
256,4,16,write-allocate,write-through,fifo,4026,9439,25650283,./csim 256 4 16 write-allocate write-through fifo < gcc.trace
256,4,32,write-allocate,write-through,lru,2071,4663,25651483,./csim 256 4 32 write-allocate write-through lru < gcc.trace
256,1,4,no-write-allocate,write-through,fifo,54753,55088,25684495,./csim 256 1 4 no-write-allocate write-through fifo < gcc.trace
256,1,4,no-write-allocate,write-through,lru,54753,55088,25684495,./csim 256 1 4 no-write-allocate write-through lru < gcc.trace
128,2,32,no-write-allocate,write-through,lru,6831,29168,25699915,./csim 128 2 32 no-write-allocate write-through lru < gcc.trace
128,4,16,write-allocate,write-through,lru,4190,9471,25728683,./csim 128 4 16 write-allocate write-through lru < gcc.trace
128,2,16,no-write-allocate,write-through,fifo,13764,37325,25732558,./csim 128 2 16 no-write-allocate write-through fifo < gcc.trace
512,2,32,write-allocate,write-through,lru,2201,4700,25785083,./csim 512 2 32 write-allocate write-through lru < gcc.trace
512,2,16,write-allocate,write-through,fifo,4254,9551,25786283,./csim 512 2 16 write-allocate write-through fifo < gcc.trace
4096,1,32,write-allocate,write-through,fifo,2259,4648,25789883,./csim 4096 1 32 write-allocate write-through fifo < gcc.trace
4096,1,32,write-allocate,write-through,lru,2259,4648,25789883,./csim 4096 1 32 write-allocate write-through lru < gcc.trace
2048,1,16,write-allocate,write-through,fifo,4535,9443,25855483,./csim 2048 1 16 write-allocate write-through fifo < gcc.trace
2048,1,16,write-allocate,write-through,lru,4535,9443,25855483,./csim 2048 1 16 write-allocate write-through lru < gcc.trace
256,2,8,write-allocate,write-through,lru,8885,19251,25891483,./csim 256 2 8 write-allocate write-through lru < gcc.trace
256,4,32,write-allocate,write-through,fifo,2386,4731,25957883,./csim 256 4 32 write-allocate write-through fifo < gcc.trace
32,8,4,write-allocate,write-through,fifo,22732,34715,26008983,./csim 32 8 4 write-allocate write-through fifo < gcc.trace
64,8,8,write-allocate,write-through,fifo,9173,19667,26032283,./csim 64 8 8 write-allocate write-through fifo < gcc.trace
64,4,4,write-allocate,write-through,fifo,23041,34711,26039483,./csim 64 4 4 write-allocate write-through fifo < gcc.trace
512,2,32,write-allocate,write-through,fifo,2489,4748,26053883,./csim 512 2 32 write-allocate write-through fifo < gcc.trace
128,4,8,write-allocate,write-through,fifo,9442,19803,26113283,./csim 128 4 8 write-allocate write-through fifo < gcc.trace
128,4,32,write-allocate,write-through,lru,2508,4849,26149883,./csim 128 4 32 write-allocate write-through lru < gcc.trace
512,1,32,no-write-allocate,write-through,fifo,7418,30494,26168189,./csim 512 1 32 no-write-allocate write-through fifo < gcc.trace
512,1,32,no-write-allocate,write-through,lru,7418,30494,26168189,./csim 512 1 32 no-write-allocate write-through lru < gcc.trace
256,2,16,write-allocate,write-through,lru,5138,9707,26202283,./csim 256 2 16 write-allocate write-through lru < gcc.trace
128,2,32,no-write-allocate,write-through,fifo,7533,30200,26260483,./csim 128 2 32 no-write-allocate write-through fifo < gcc.trace
128,4,16,write-allocate,write-through,fifo,5228,9802,26276283,./csim 128 4 16 write-allocate write-through fifo < gcc.trace
2048,1,32,write-allocate,write-through,fifo,2816,4711,26285883,./csim 2048 1 32 write-allocate write-through fifo < gcc.trace
2048,1,32,write-allocate,write-through,lru,2816,4711,26285883,./csim 2048 1 32 write-allocate write-through lru < gcc.trace
64,2,8,no-write-allocate,write-through,lru,30357,44885,26290798,./csim 64 2 8 no-write-allocate write-through lru < gcc.trace
128,2,4,write-allocate,write-through,lru,26436,34111,26318983,./csim 128 2 4 write-allocate write-through lru < gcc.trace
256,2,8,write-allocate,write-through,fifo,10327,20043,26338283,./csim 256 2 8 write-allocate write-through fifo < gcc.trace
64,4,8,write-allocate,write-through,lru,10454,19981,26351283,./csim 64 4 8 write-allocate write-through lru < gcc.trace
256,2,32,write-allocate,write-through,lru,2932,4976,26590683,./csim 256 2 32 write-allocate write-through lru < gcc.trace
1024,1,8,write-allocate,write-through,fifo,11444,20262,26605483,./csim 1024 1 8 write-allocate write-through fifo < gcc.trace
1024,1,8,write-allocate,write-through,lru,11444,20262,26605483,./csim 1024 1 8 write-allocate write-through lru < gcc.trace
256,2,16,write-allocate,write-through,fifo,5899,10003,26625083,./csim 256 2 16 write-allocate write-through fifo < gcc.trace
1024,1,16,write-allocate,write-through,fifo,5959,9984,26641483,./csim 1024 1 16 write-allocate write-through fifo < gcc.trace
1024,1,16,write-allocate,write-through,lru,5959,9984,26641483,./csim 1024 1 16 write-allocate write-through lru < gcc.trace
64,4,16,write-allocate,write-through,lru,6098,9960,26687483,./csim 64 4 16 write-allocate write-through lru < gcc.trace
128,4,32,write-allocate,write-through,fifo,3096,4975,26721083,./csim 128 4 32 write-allocate write-through fifo < gcc.trace
128,2,4,write-allocate,write-through,fifo,30079,35445,26816683,./csim 128 2 4 write-allocate write-through fifo < gcc.trace
64,2,8,no-write-allocate,write-through,fifo,33500,47036,26917247,./csim 64 2 8 no-write-allocate write-through fifo < gcc.trace
256,2,32,write-allocate,write-through,fifo,3385,5080,27036283,./csim 256 2 32 write-allocate write-through fifo < gcc.trace
128,1,4,no-write-allocate,write-through,fifo,68680,58485,27073798,./csim 128 1 4 no-write-allocate write-through fifo < gcc.trace
128,1,4,no-write-allocate,write-through,lru,68680,58485,27073798,./csim 128 1 4 no-write-allocate write-through lru < gcc.trace
64,4,8,write-allocate,write-through,fifo,14040,21470,27366283,./csim 64 4 8 write-allocate write-through fifo < gcc.trace
1024,1,32,write-allocate,write-through,fifo,3943,5007,27424283,./csim 1024 1 32 write-allocate write-through fifo < gcc.trace
1024,1,32,write-allocate,write-through,lru,3943,5007,27424283,./csim 1024 1 32 write-allocate write-through lru < gcc.trace
32,4,4,write-allocate,write-through,lru,34549,38729,27592083,./csim 32 4 4 write-allocate write-through lru < gcc.trace
64,4,16,write-allocate,write-through,fifo,8061,10575,27718683,./csim 64 4 16 write-allocate write-through fifo < gcc.trace
512,1,4,write-allocate,write-through,fifo,37121,37846,27760983,./csim 512 1 4 write-allocate write-through fifo < gcc.trace
512,1,4,write-allocate,write-through,lru,37121,37846,27760983,./csim 512 1 4 write-allocate write-through lru < gcc.trace
16,4,4,no-write-allocate,write-through,lru,77849,61766,27987417,./csim 16 4 4 no-write-allocate write-through lru < gcc.trace
256,1,8,no-write-allocate,write-through,fifo,38880,47871,27992412,./csim 256 1 8 no-write-allocate write-through fifo < gcc.trace
256,1,8,no-write-allocate,write-through,lru,38880,47871,27992412,./csim 256 1 8 no-write-allocate write-through lru < gcc.trace
128,2,16,write-allocate,write-through,lru,9160,10387,28083083,./csim 128 2 16 write-allocate write-through lru < gcc.trace
32,2,16,write-allocate,write-back,lru,32115,14757,28139683,./csim 32 2 16 write-allocate write-back lru < gcc.trace
128,2,8,write-allocate,write-through,lru,18005,21427,28150683,./csim 128 2 8 write-allocate write-through lru < gcc.trace
64,2,4,write-allocate,write-through,lru,41439,39470,28355183,./csim 64 2 4 write-allocate write-through lru < gcc.trace
128,1,8,write-allocate,write-back,fifo,57706,34289,28399683,./csim 128 1 8 write-allocate write-back fifo < gcc.trace
128,1,8,write-allocate,write-back,lru,57706,34289,28399683,./csim 128 1 8 write-allocate write-back lru < gcc.trace
512,1,8,write-allocate,write-through,fifo,19411,21685,28483483,./csim 512 1 8 write-allocate write-through fifo < gcc.trace
512,1,8,write-allocate,write-through,lru,19411,21685,28483483,./csim 512 1 8 write-allocate write-through lru < gcc.trace
128,2,32,write-allocate,write-through,lru,4978,5305,28490683,./csim 128 2 32 write-allocate write-through lru < gcc.trace
32,4,4,write-allocate,write-through,fifo,40743,41848,28523383,./csim 32 4 4 write-allocate write-through fifo < gcc.trace
32,4,8,write-allocate,write-through,lru,18651,22792,28552883,./csim 32 4 8 write-allocate write-through lru < gcc.trace
128,2,8,write-allocate,write-through,fifo,20089,22563,28794683,./csim 128 2 8 write-allocate write-through fifo < gcc.trace
512,1,16,write-allocate,write-through,fifo,10179,11280,28847883,./csim 512 1 16 write-allocate write-through fifo < gcc.trace
512,1,16,write-allocate,write-through,lru,10179,11280,28847883,./csim 512 1 16 write-allocate write-through lru < gcc.trace
128,2,16,write-allocate,write-through,fifo,10911,10849,28968283,./csim 128 2 16 write-allocate write-through fifo < gcc.trace
256,1,16,no-write-allocate,write-through,fifo,21946,38592,29004091,./csim 256 1 16 no-write-allocate write-through fifo < gcc.trace
256,1,16,no-write-allocate,write-through,lru,21946,38592,29004091,./csim 256 1 16 no-write-allocate write-through lru < gcc.trace
64,2,4,write-allocate,write-through,fifo,45733,41712,29008783,./csim 64 2 4 write-allocate write-through fifo < gcc.trace
512,1,32,write-allocate,write-through,fifo,5482,5514,29061083,./csim 512 1 32 write-allocate write-through fifo < gcc.trace
512,1,32,write-allocate,write-through,lru,5482,5514,29061083,./csim 512 1 32 write-allocate write-through lru < gcc.trace
32,2,4,no-write-allocate,write-through,lru,88736,66017,29071866,./csim 32 2 4 no-write-allocate write-through lru < gcc.trace
128,2,32,write-allocate,write-through,fifo,5636,5487,29162683,./csim 128 2 32 write-allocate write-through fifo < gcc.trace
16,4,4,no-write-allocate,write-through,fifo,91582,69048,29353435,./csim 16 4 4 no-write-allocate write-through fifo < gcc.trace
32,2,8,no-write-allocate,write-through,lru,46291,50133,29472350,./csim 32 2 8 no-write-allocate write-through lru < gcc.trace
64,2,16,no-write-allocate,write-through,lru,23788,39138,29740345,./csim 64 2 16 no-write-allocate write-through lru < gcc.trace
64,1,4,no-write-allocate,write-through,fifo,97081,66889,29905494,./csim 64 1 4 no-write-allocate write-through fifo < gcc.trace
64,1,4,no-write-allocate,write-through,lru,97081,66889,29905494,./csim 64 1 4 no-write-allocate write-through lru < gcc.trace
32,2,4,no-write-allocate,write-through,fifo,97242,69445,29919038,./csim 32 2 4 no-write-allocate write-through fifo < gcc.trace
32,4,8,write-allocate,write-through,fifo,23679,24879,29975883,./csim 32 4 8 write-allocate write-through fifo < gcc.trace
64,2,32,no-write-allocate,write-through,lru,12263,30713,30043970,./csim 64 2 32 no-write-allocate write-through lru < gcc.trace
256,1,4,write-allocate,write-through,fifo,54510,43875,30102783,./csim 256 1 4 write-allocate write-through fifo < gcc.trace
256,1,4,write-allocate,write-through,lru,54510,43875,30102783,./csim 256 1 4 write-allocate write-through lru < gcc.trace
256,1,32,no-write-allocate,write-through,fifo,12568,33151,30285532,./csim 256 1 32 no-write-allocate write-through fifo < gcc.trace
256,1,32,no-write-allocate,write-through,lru,12568,33151,30285532,./csim 256 1 32 no-write-allocate write-through lru < gcc.trace
32,2,8,no-write-allocate,write-through,fifo,50860,52521,30383762,./csim 32 2 8 no-write-allocate write-through fifo < gcc.trace
32,2,16,write-allocate,write-back,fifo,34524,15766,30462083,./csim 32 2 16 write-allocate write-back fifo < gcc.trace
64,2,8,write-allocate,write-through,lru,27962,24311,30718883,./csim 64 2 8 write-allocate write-through lru < gcc.trace
64,2,16,no-write-allocate,write-through,fifo,26386,40910,30777773,./csim 64 2 16 no-write-allocate write-through fifo < gcc.trace
64,2,32,no-write-allocate,write-through,fifo,13769,33431,31246052,./csim 64 2 32 no-write-allocate write-through fifo < gcc.trace
64,2,8,write-allocate,write-through,fifo,31402,25765,31697683,./csim 64 2 8 write-allocate write-through fifo < gcc.trace
128,1,32,write-allocate,write-back,fifo,18717,7869,31817283,./csim 128 1 32 write-allocate write-back fifo < gcc.trace
128,1,32,write-allocate,write-back,lru,18717,7869,31817283,./csim 128 1 32 write-allocate write-back lru < gcc.trace
128,1,8,no-write-allocate,write-through,fifo,58083,54743,31826140,./csim 128 1 8 no-write-allocate write-through fifo < gcc.trace
128,1,8,no-write-allocate,write-through,lru,58083,54743,31826140,./csim 128 1 8 no-write-allocate write-through lru < gcc.trace
128,1,4,write-allocate,write-through,fifo,69456,48145,32024383,./csim 128 1 4 write-allocate write-through fifo < gcc.trace
128,1,4,write-allocate,write-through,lru,69456,48145,32024383,./csim 128 1 4 write-allocate write-through lru < gcc.trace
16,4,4,write-allocate,write-through,lru,73165,52231,32803883,./csim 16 4 4 write-allocate write-through lru < gcc.trace
256,1,16,write-allocate,write-through,fifo,19334,12284,32911483,./csim 256 1 16 write-allocate write-through fifo < gcc.trace
256,1,16,write-allocate,write-through,lru,19334,12284,32911483,./csim 256 1 16 write-allocate write-through lru < gcc.trace
128,1,16,write-allocate,write-back,fifo,38295,17988,33377283,./csim 128 1 16 write-allocate write-back fifo < gcc.trace
128,1,16,write-allocate,write-back,lru,38295,17988,33377283,./csim 128 1 16 write-allocate write-back lru < gcc.trace
256,1,8,write-allocate,write-through,fifo,37585,28052,33391683,./csim 256 1 8 write-allocate write-through fifo < gcc.trace
256,1,8,write-allocate,write-through,lru,37585,28052,33391683,./csim 256 1 8 write-allocate write-through lru < gcc.trace
64,2,32,write-allocate,write-through,lru,10472,6046,33478683,./csim 64 2 32 write-allocate write-through lru < gcc.trace
64,2,16,write-allocate,write-through,lru,21036,12335,33612683,./csim 64 2 16 write-allocate write-through lru < gcc.trace
64,1,8,write-allocate,write-back,fifo,73223,38834,33959283,./csim 64 1 8 write-allocate write-back fifo < gcc.trace
64,1,8,write-allocate,write-back,lru,73223,38834,33959283,./csim 64 1 8 write-allocate write-back lru < gcc.trace
32,2,16,no-write-allocate,write-through,lru,34561,42779,34045904,./csim 32 2 16 no-write-allocate write-through lru < gcc.trace
32,2,4,write-allocate,write-through,lru,82693,55485,34082083,./csim 32 2 4 write-allocate write-through lru < gcc.trace
256,1,32,write-allocate,write-through,fifo,10841,6940,34489083,./csim 256 1 32 write-allocate write-through fifo < gcc.trace
256,1,32,write-allocate,write-through,lru,10841,6940,34489083,./csim 256 1 32 write-allocate write-through lru < gcc.trace
16,4,4,write-allocate,write-through,fifo,82582,62039,34726383,./csim 16 4 4 write-allocate write-through fifo < gcc.trace
64,1,8,no-write-allocate,write-through,fifo,72973,58526,34800357,./csim 64 1 8 no-write-allocate write-through fifo < gcc.trace
64,1,8,no-write-allocate,write-through,lru,72973,58526,34800357,./csim 64 1 8 no-write-allocate write-through lru < gcc.trace
64,2,16,write-allocate,write-through,fifo,23558,13127,34938283,./csim 64 2 16 write-allocate write-through fifo < gcc.trace
64,2,32,write-allocate,write-through,fifo,12085,6359,35019483,./csim 64 2 32 write-allocate write-through fifo < gcc.trace
32,2,8,write-allocate,write-through,lru,43839,29940,35020083,./csim 32 2 8 write-allocate write-through lru < gcc.trace
32,2,4,write-allocate,write-through,fifo,86874,60971,35048783,./csim 32 2 4 write-allocate write-through fifo < gcc.trace
32,2,16,no-write-allocate,write-through,fifo,37204,44809,35101074,./csim 32 2 16 no-write-allocate write-through fifo < gcc.trace
64,1,4,write-allocate,write-through,fifo,96666,57592,35690083,./csim 64 1 4 write-allocate write-through fifo < gcc.trace
64,1,4,write-allocate,write-through,lru,96666,57592,35690083,./csim 64 1 4 write-allocate write-through lru < gcc.trace
128,1,16,no-write-allocate,write-through,fifo,39374,49501,35964382,./csim 128 1 16 no-write-allocate write-through fifo < gcc.trace
128,1,16,no-write-allocate,write-through,lru,39374,49501,35964382,./csim 128 1 16 no-write-allocate write-through lru < gcc.trace
32,2,8,write-allocate,write-through,fifo,48112,32284,36343483,./csim 32 2 8 write-allocate write-through fifo < gcc.trace
128,1,32,no-write-allocate,write-through,fifo,20394,35291,36544192,./csim 128 1 32 no-write-allocate write-through fifo < gcc.trace
128,1,32,no-write-allocate,write-through,lru,20394,35291,36544192,./csim 128 1 32 no-write-allocate write-through lru < gcc.trace
16,2,4,no-write-allocate,write-through,lru,164393,95826,36607757,./csim 16 2 4 no-write-allocate write-through lru < gcc.trace
32,1,4,no-write-allocate,write-through,fifo,167230,96783,36890500,./csim 32 1 4 no-write-allocate write-through fifo < gcc.trace
32,1,4,no-write-allocate,write-through,lru,167230,96783,36890500,./csim 32 1 4 no-write-allocate write-through lru < gcc.trace
16,2,4,no-write-allocate,write-through,fifo,172042,98004,37370479,./csim 16 2 4 no-write-allocate write-through fifo < gcc.trace
16,2,4,write-allocate,write-back,lru,147996,94869,37968783,./csim 16 2 4 write-allocate write-back lru < gcc.trace
32,1,4,write-allocate,write-back,fifo,153440,96800,38512583,./csim 32 1 4 write-allocate write-back fifo < gcc.trace
32,1,4,write-allocate,write-back,lru,153440,96800,38512583,./csim 32 1 4 write-allocate write-back lru < gcc.trace
128,1,8,write-allocate,write-through,fifo,57706,34289,38663283,./csim 128 1 8 write-allocate write-through fifo < gcc.trace
128,1,8,write-allocate,write-through,lru,57706,34289,38663283,./csim 128 1 8 write-allocate write-through lru < gcc.trace
32,2,16,write-allocate,write-through,lru,32115,14757,39013083,./csim 32 2 16 write-allocate write-through lru < gcc.trace
16,2,4,write-allocate,write-back,fifo,152236,97260,39173883,./csim 16 2 4 write-allocate write-back fifo < gcc.trace
16,2,8,no-write-allocate,write-through,lru,95743,66641,39346242,./csim 16 2 8 no-write-allocate write-through lru < gcc.trace
32,2,16,write-allocate,write-through,fifo,34524,15766,40380283,./csim 32 2 16 write-allocate write-through fifo < gcc.trace
32,1,8,no-write-allocate,write-through,fifo,104055,67869,41007414,./csim 32 1 8 no-write-allocate write-through fifo < gcc.trace
32,1,8,no-write-allocate,write-through,lru,104055,67869,41007414,./csim 32 1 8 no-write-allocate write-through lru < gcc.trace
16,2,8,write-allocate,write-back,lru,89340,46675,41018283,./csim 16 2 8 write-allocate write-back lru < gcc.trace
16,2,8,no-write-allocate,write-through,fifo,104170,70307,41027976,./csim 16 2 8 no-write-allocate write-through fifo < gcc.trace
128,1,32,write-allocate,write-through,fifo,18717,7869,41533083,./csim 128 1 32 write-allocate write-through fifo < gcc.trace
128,1,32,write-allocate,write-through,lru,18717,7869,41533083,./csim 128 1 32 write-allocate write-through lru < gcc.trace
64,1,8,write-allocate,write-through,fifo,73223,38834,42675683,./csim 64 1 8 write-allocate write-through fifo < gcc.trace
64,1,8,write-allocate,write-through,lru,73223,38834,42675683,./csim 64 1 8 write-allocate write-through lru < gcc.trace
128,1,16,write-allocate,write-through,fifo,38295,17988,42777483,./csim 128 1 16 write-allocate write-through fifo < gcc.trace
128,1,16,write-allocate,write-through,lru,38295,17988,42777483,./csim 128 1 16 write-allocate write-through lru < gcc.trace
8,2,4,no-write-allocate,write-through,lru,227554,132595,42887088,./csim 8 2 4 no-write-allocate write-through lru < gcc.trace
16,1,4,no-write-allocate,write-through,fifo,231175,132687,43249096,./csim 16 1 4 no-write-allocate write-through fifo < gcc.trace
16,1,4,no-write-allocate,write-through,lru,231175,132687,43249096,./csim 16 1 4 no-write-allocate write-through lru < gcc.trace
8,2,4,no-write-allocate,write-through,fifo,231302,133279,43261204,./csim 8 2 4 no-write-allocate write-through fifo < gcc.trace
64,1,16,no-write-allocate,write-through,fifo,58438,55989,43583494,./csim 64 1 16 no-write-allocate write-through fifo < gcc.trace
64,1,16,no-write-allocate,write-through,lru,58438,55989,43583494,./csim 64 1 16 no-write-allocate write-through lru < gcc.trace
16,2,4,write-allocate,write-through,lru,147996,94869,44550783,./csim 16 2 4 write-allocate write-through lru < gcc.trace
16,2,8,write-allocate,write-back,fifo,93827,52100,44671883,./csim 16 2 8 write-allocate write-back fifo < gcc.trace
32,1,8,write-allocate,write-back,fifo,103094,48786,45165683,./csim 32 1 8 write-allocate write-back fifo < gcc.trace
32,1,8,write-allocate,write-back,lru,103094,48786,45165683,./csim 32 1 8 write-allocate write-back lru < gcc.trace
16,2,4,write-allocate,write-through,fifo,152236,97260,45213883,./csim 16 2 4 write-allocate write-through fifo < gcc.trace
32,1,4,write-allocate,write-through,fifo,153440,96800,45288283,./csim 32 1 4 write-allocate write-through fifo < gcc.trace
32,1,4,write-allocate,write-through,lru,153440,96800,45288283,./csim 32 1 4 write-allocate write-through lru < gcc.trace
8,1,4,no-write-allocate,write-through,fifo,263078,156856,46415227,./csim 8 1 4 no-write-allocate write-through fifo < gcc.trace
8,1,4,no-write-allocate,write-through,lru,263078,156856,46415227,./csim 8 1 4 no-write-allocate write-through lru < gcc.trace
16,2,8,write-allocate,write-through,lru,89340,46675,47467283,./csim 16 2 8 write-allocate write-through lru < gcc.trace
64,1,16,write-allocate,write-back,fifo,58113,23609,48165683,./csim 64 1 16 write-allocate write-back fifo < gcc.trace
64,1,16,write-allocate,write-back,lru,58113,23609,48165683,./csim 64 1 16 write-allocate write-back lru < gcc.trace
4,1,4,no-write-allocate,write-through,fifo,283582,173156,48449327,./csim 4 1 4 no-write-allocate write-through fifo < gcc.trace
4,1,4,no-write-allocate,write-through,lru,283582,173156,48449327,./csim 4 1 4 no-write-allocate write-through lru < gcc.trace
16,2,8,write-allocate,write-through,fifo,93827,52100,49449683,./csim 16 2 8 write-allocate write-through fifo < gcc.trace
32,1,16,no-write-allocate,write-through,fifo,74763,60561,50108922,./csim 32 1 16 no-write-allocate write-through fifo < gcc.trace
32,1,16,no-write-allocate,write-through,lru,74763,60561,50108922,./csim 32 1 16 no-write-allocate write-through lru < gcc.trace
32,1,8,write-allocate,write-through,fifo,103094,48786,50640283,./csim 32 1 8 write-allocate write-through fifo < gcc.trace
32,1,8,write-allocate,write-through,lru,103094,48786,50640283,./csim 32 1 8 write-allocate write-through lru < gcc.trace
64,1,32,no-write-allocate,write-through,fifo,38920,53529,51346754,./csim 64 1 32 no-write-allocate write-through fifo < gcc.trace
64,1,32,no-write-allocate,write-through,lru,38920,53529,51346754,./csim 64 1 32 no-write-allocate write-through lru < gcc.trace
64,1,16,write-allocate,write-through,fifo,58113,23609,52953083,./csim 64 1 16 write-allocate write-through fifo < gcc.trace
64,1,16,write-allocate,write-through,lru,58113,23609,52953083,./csim 64 1 16 write-allocate write-through lru < gcc.trace
8,2,4,write-allocate,write-back,lru,219643,140482,53693083,./csim 8 2 4 write-allocate write-back lru < gcc.trace
